"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_DOM_003` |
| **Name** | eval() code injection |
| **Category** | XSS |
| **Subcategory** | dom_based_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `eval('alert(document.domain)')`
- **Encoded**: `eval('alert(document.domain)')`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~79000ms
- **Timestamp**: 11:35:58.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX XSS] DOM-based XSS Attack` |
| **Matched Rule** | `[NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_003-1772192158064-711j3 pattern_id=XSS_DOM_003 uri=/?q=eval('alert(document.domain)') client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_003-1772192158064-711j3 pattern_id=XSS_DOM_003 uri=/?q=eval('alert(document.domain)') client=127.0.0.1 method=GET

**Falco Log Entry**:
```
11:35:58.000000000: Critical [NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_003-1772192158064-711j3 pattern_id=XSS_DOM_003 uri=/?q=eval('alert(document.domain)') client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[164_XSS_DOM_003]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_POLY_008` |
| **Name** | Template literal polyglot |
| **Category** | XSS |
| **Subcategory** | polyglot |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `{alert('XSS')}`
- **Encoded**: `%7Balert%28%27XSS%27%29%7D`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~55000ms
- **Timestamp**: 11:36:22.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX XSS] XSS Filter Bypass Attempt` |
| **Matched Rule** | `[NGINX XSS] XSS Filter Bypass Attempt test_id=XSS_POLY_008-1772192182636-bk7ymw pattern_id=XSS_POLY_008 uri=/?q=%7Balert%28%27XSS%27%29%7D client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX XSS] XSS Filter Bypass Attempt test_id=XSS_POLY_008-1772192182636-bk7ymw pattern_id=XSS_POLY_008 uri=/?q=%7Balert%28%27XSS%27%29%7D client=127.0.0.1 method=GET

**Falco Log Entry**:
```
11:36:22.000000000: Warning [NGINX XSS] XSS Filter Bypass Attempt test_id=XSS_POLY_008-1772192182636-bk7ymw pattern_id=XSS_POLY_008 uri=/?q=%7Balert%28%27XSS%27%29%7D client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[203_XSS_POLY_008]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_STACK_003` |
| **Name** | Stacked query UPDATE SET attack |
| **Category** | SQLI |
| **Subcategory** | stacked_queries |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `'; UPDATE users SET password='hacked' WHERE username='admin'; --`
- **Encoded**: `'%3B%20UPDATE%20users%20SET%20password%3D'hacked'%20WHERE%20username%3D'admin'%3B%20--`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~79000ms
- **Timestamp**: 11:35:58.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX SQLi] Boolean-based Blind SQL Injection` |
| **Matched Rule** | `[NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_STACK_003-1772192158579-m8k9br pattern_id=SQLI_STACK_003 uri=/?q='%3B%20UPDATE%20users%20SET%20password%3D'hacked'%20WHERE%20username%3D'admin'%3B%20-- client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_STACK_003-1772192158579-m8k9br pattern_id=SQLI_STACK_003 uri=/?q='%3B%20UPDATE%20users%20SET%20password%3D'hacked'%20WHERE%20username%3D'admin'%3B%20-- client=127.0.0.1 method=GET

**Falco Log Entry**:
```
11:35:58.000000000: Critical [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_STACK_003-1772192158579-m8k9br pattern_id=SQLI_STACK_003 uri=/?q='%3B%20UPDATE%20users%20SET%20password%3D'hacked'%20WHERE%20username%3D'admin'%3B%20-- client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[101_SQLI_STACK_003]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_DOM_012` |
| **Name** | DOM document.write injection |
| **Category** | XSS |
| **Subcategory** | dom |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `document.write('<script>alert(1)</script>')`
- **Encoded**: `document.write('%3Cscript%3Ealert(1)%3C%2Fscript%3E')`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~66000ms
- **Timestamp**: 11:36:11.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX XSS] DOM-based XSS Attack` |
| **Matched Rule** | `[NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_012-1772192171099-kyuwvy pattern_id=XSS_DOM_012 uri=/?q=document.write('%3Cscript%3Ealert(1)%3C%2Fscript%3E') client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_012-1772192171099-kyuwvy pattern_id=XSS_DOM_012 uri=/?q=document.write('%3Cscript%3Ealert(1)%3C%2Fscript%3E') client=127.0.0.1 method=GET

**Falco Log Entry**:
```
11:36:11.000000000: Critical [NGINX XSS] DOM-based XSS Attack test_id=XSS_DOM_012-1772192171099-kyuwvy pattern_id=XSS_DOM_012 uri=/?q=document.write('%3Cscript%3Ealert(1)%3C%2Fscript%3E') client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[173_XSS_DOM_012]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_ADV_092` |
| **Name** | Oracle DBMS_LOCK.SLEEP |
| **Category** | SQLI |
| **Subcategory** | advanced |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `DBMS_LOCK.SLEEP(5)`
- **Encoded**: `DBMS_LOCK.SLEEP%285%29`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~49000ms
- **Timestamp**: 11:36:28.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX SQLi] Time-based Blind SQL Injection` |
| **Matched Rule** | `[NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_ADV_092-1772192188658-okqil7 pattern_id=SQLI_ADV_092 uri=/?q=DBMS_LOCK.SLEEP%285%29 client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_ADV_092-1772192188658-okqil7 pattern_id=SQLI_ADV_092 uri=/?q=DBMS_LOCK.SLEEP%285%29 client=127.0.0.1 method=GET

**Falco Log Entry**:
```
11:36:28.000000000: Critical [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_ADV_092-1772192188658-okqil7 pattern_id=SQLI_ADV_092 uri=/?q=DBMS_LOCK.SLEEP%285%29 client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[021_SQLI_ADV_092]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_DBL_005` |
| **Name** | Double encoded bash history access |
| **Category** | PATH |
| **Subcategory** | double_encoded |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `%252E%252E%252F%252E%252E%252Froot%252F.bash_history`
- **Encoded**: `%25252E%25252E%25252F%25252E%25252E%25252Froot%25252F.bash_history`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~54000ms
- **Timestamp**: 11:36:23.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Traversal] Encoded path traversal attack detected` |
| **Matched Rule** | `[NGINX Traversal] Encoded path traversal attack detected test_id=PATH_DBL_005-1772192183617-gd7h8j pattern_id=PATH_DBL_005 uri=/?q=%25252E%25252E%25252F%25252E%25252E%25252Froot%25252F.bash_history client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Traversal] Encoded path traversal attack detected test_id=PATH_DBL_005-1772192183617-gd7h8j pattern_id=PATH_DBL_005 uri=/?q=%25252E%25252E%25252F%25252E%25252E%25252Froot%25252F.bash_history client=127.0.0.1

**Falco Log Entry**:
```
11:36:23.000000000: Critical [NGINX Traversal] Encoded path traversal attack detected test_id=PATH_DBL_005-1772192183617-gd7h8j pattern_id=PATH_DBL_005 uri=/?q=%25252E%25252E%25252F%25252E%25252E%25252Froot%25252F.bash_history client=127.0.0.1
```","2","test_e2e_with_logs[261_PATH_DBL_005]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_2ND_003` |
| **Name** | Second-order stacked query injection |
| **Category** | SQLI |
| **Subcategory** | second_order |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `'; DROP TABLE logs; --`
- **Encoded**: `'%3B%20DROP%20TABLE%20logs%3B%20--`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~56000ms
- **Timestamp**: 11:36:21.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX SQLi] Advanced SQL Injection Attempt` |
| **Matched Rule** | `[NGINX SQLi] Advanced SQL Injection Attempt test_id=SQLI_2ND_003-1772192181640-96nwhr pattern_id=SQLI_2ND_003 uri=/?q='%3B%20DROP%20TABLE%20logs%3B%20-- client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX SQLi] Advanced SQL Injection Attempt test_id=SQLI_2ND_003-1772192181640-96nwhr pattern_id=SQLI_2ND_003 uri=/?q='%3B%20DROP%20TABLE%20logs%3B%20-- client=127.0.0.1 method=GET

**Falco Log Entry**:
```
11:36:21.000000000: Warning [NGINX SQLi] Advanced SQL Injection Attempt test_id=SQLI_2ND_003-1772192181640-96nwhr pattern_id=SQLI_2ND_003 uri=/?q='%3B%20DROP%20TABLE%20logs%3B%20-- client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[003_SQLI_2ND_003]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XPATH_FUNC_002` |
| **Name** | XPath substring function name extraction |
| **Category** | XPATH |
| **Subcategory** | blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `' or substring(//user[1]/name,1,1)='a`
- **Encoded**: `%27%20or%20substring%28%2F%2Fuser%5B1%5D%2Fname%2C1%2C1%29%3D%27a`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~51000ms
- **Timestamp**: 11:36:26.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX XPath Injection] XPath injection attempt` |
| **Matched Rule** | `[NGINX XPath Injection] XPath injection attempt test_id=XPATH_FUNC_002-1772192186543-5fm438 pattern_id=XPATH_FUNC_002 uri=/?q=%27%20or%20substring%28%2F%2Fuser%5B1%5D%2Fname%2C1%2C1%29%3D%27a client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX XPath Injection] XPath injection attempt test_id=XPATH_FUNC_002-1772192186543-5fm438 pattern_id=XPATH_FUNC_002 uri=/?q=%27%20or%20substring%28%2F%2Fuser%5B1%5D%2Fname%2C1%2C1%29%3D%27a client=127.0.0.1

**Falco Log Entry**:
```
11:36:26.000000000: Warning [NGINX XPath Injection] XPath injection attempt test_id=XPATH_FUNC_002-1772192186543-5fm438 pattern_id=XPATH_FUNC_002 uri=/?q=%27%20or%20substring%28%2F%2Fuser%5B1%5D%2Fname%2C1%2C1%29%3D%27a client=127.0.0.1
```","2","test_e2e_with_logs[545_XPATH_FUNC_002]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SSTI_VEL_003` |
| **Name** | Velocity ProcessBuilder RCE |
| **Category** | SSTI |
| **Subcategory** | velocity |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `#set($x=$class.forName(""java.lang.ProcessBuilder""))`
- **Encoded**: `%23set%28%24x%3D%24class.forName%28%22java.lang.ProcessBuilder%22%29%29`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~41000ms
- **Timestamp**: 11:36:36.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Emerging Threat] Spring4Shell attack` |
| **Matched Rule** | `[NGINX Emerging Threat] Spring4Shell attack test_id=SSTI_VEL_003-1772192196557-l232vl pattern_id=SSTI_VEL_003 uri=/?q=%23set%28%24x%3D%24class.forName%28%22java.lang.ProcessBuilder%22%29%29 client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Emerging Threat] Spring4Shell attack test_id=SSTI_VEL_003-1772192196557-l232vl pattern_id=SSTI_VEL_003 uri=/?q=%23set%28%24x%3D%24class.forName%28%22java.lang.ProcessBuilder%22%29%29 client=127.0.0.1

**Falco Log Entry**:
```
11:36:36.000000000: Critical [NGINX Emerging Threat] Spring4Shell attack test_id=SSTI_VEL_003-1772192196557-l232vl pattern_id=SSTI_VEL_003 uri=/?q=%23set%28%24x%3D%24class.forName%28%22java.lang.ProcessBuilder%22%29%29 client=127.0.0.1
```","2","test_e2e_with_logs[692_SSTI_VEL_003]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `CRLF_ENC_004` |
| **Name** | Lowercase Unicode CRLF with Header Injection |
| **Category** | CRLF |
| **Subcategory** | encoded_crlf |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `Lowercase Unicode CRLF U+560A U+560D`
- **Encoded**: `%e5%98%8a%e5%98%8dX-Injected%3Amalicious`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~7000ms
- **Timestamp**: 11:37:10.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX CRLF] CRLF Injection attempt detected` |
| **Matched Rule** | `[NGINX CRLF] CRLF Injection attempt detected test_id=CRLF_ENC_004-1772192230053-r3faqs pattern_id=CRLF_ENC_004 uri=/?q=%e5%98%8a%e5%98%8dX-Injected%3Amalicious client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX CRLF] CRLF Injection attempt detected test_id=CRLF_ENC_004-1772192230053-r3faqs pattern_id=CRLF_ENC_004 uri=/?q=%e5%98%8a%e5%98%8dX-Injected%3Amalicious client=127.0.0.1

**Falco Log Entry**:
```
11:37:10.000000000: Warning [NGINX CRLF] CRLF Injection attempt detected test_id=CRLF_ENC_004-1772192230053-r3faqs pattern_id=CRLF_ENC_004 uri=/?q=%e5%98%8a%e5%98%8dX-Injected%3Amalicious client=127.0.0.1
```","2","test_e2e_with_logs[519_CRLF_ENC_004]","allure","2026-02-27","passed","2026-02-27","","test_e2e_wrapper","",""
