"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_STACK_007` |
| **Name** | Web shell creation |
| **Category** | SQLI |
| **Subcategory** | stacked_query |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `'; SELECT INTO OUTFILE '/var/www/html/shell.php' 'PHP_SHELL_CODE'; --`
- **Encoded**: `%27%3B%20SELECT%20INTO%20OUTFILE%20%27%2Fvar%2Fwww%2Fhtml%2Fshell.php%27%20%27PHP_SHELL_CODE%27%3B%20--`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~55000ms
- **Timestamp**: 08:20:23.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX SQLi] Advanced SQL Injection Attempt` |
| **Matched Rule** | `[NGINX SQLi] Advanced SQL Injection Attempt test_id=SQLI_STACK_007-1772266823391-l73ku pattern_id=SQLI_STACK_007 uri=/?q=%27%3B%20SELECT%20INTO%20OUTFILE%20%27%2Fvar%2Fwww%2Fhtml%2Fshell.php%27%20%27PHP_SHELL_CODE%27%3B%20-- client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX SQLi] Advanced SQL Injection Attempt test_id=SQLI_STACK_007-1772266823391-l73ku pattern_id=SQLI_STACK_007 uri=/?q=%27%3B%20SELECT%20INTO%20OUTFILE%20%27%2Fvar%2Fwww%2Fhtml%2Fshell.php%27%20%27PHP_SHELL_CODE%27%3B%20-- client=127.0.0.1 method=GET

**Falco Log Entry**:
```
08:20:23.000000000: Warning [NGINX SQLi] Advanced SQL Injection Attempt test_id=SQLI_STACK_007-1772266823391-l73ku pattern_id=SQLI_STACK_007 uri=/?q=%27%3B%20SELECT%20INTO%20OUTFILE%20%27%2Fvar%2Fwww%2Fhtml%2Fshell.php%27%20%27PHP_SHELL_CODE%27%3B%20-- client=127.0.0.1 method=GET
```","2","test_e2e_with_logs[105_SQLI_STACK_007]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `CMD_BASIC_013` |
| **Name** | Semicolon with pwd command |
| **Category** | CMDINJ |
| **Subcategory** | basic_command_injection |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `;pwd`
- **Encoded**: `%3Bpwd`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~88000ms
- **Timestamp**: 08:19:50.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX CMDi] Command injection via semicolon` |
| **Matched Rule** | `[NGINX CMDi] Command injection via semicolon test_id=CMD_BASIC_013-1772266790287-yd1ou5 pattern_id=CMD_BASIC_013 uri=/?q=%3Bpwd client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX CMDi] Command injection via semicolon test_id=CMD_BASIC_013-1772266790287-yd1ou5 pattern_id=CMD_BASIC_013 uri=/?q=%3Bpwd client=127.0.0.1

**Falco Log Entry**:
```
08:19:50.000000000: Critical [NGINX CMDi] Command injection via semicolon test_id=CMD_BASIC_013-1772266790287-yd1ou5 pattern_id=CMD_BASIC_013 uri=/?q=%3Bpwd client=127.0.0.1
```","2","test_e2e_with_logs[340_CMD_BASIC_013]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_NULL_001` |
| **Name** | Null byte injection in path |
| **Category** | PATH |
| **Subcategory** | null_byte |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `../etc/passwd%00.jpg`
- **Encoded**: `../etc/passwd%2500.jpg`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~88000ms
- **Timestamp**: 08:19:50.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Traversal] Basic path traversal attack detected` |
| **Matched Rule** | `[NGINX Traversal] Basic path traversal attack detected test_id=PATH_NULL_001-1772266790302-8mnprr pattern_id=PATH_NULL_001 uri=/?q=../etc/passwd%2500.jpg client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_NULL_001-1772266790302-8mnprr pattern_id=PATH_NULL_001 uri=/?q=../etc/passwd%2500.jpg client=127.0.0.1

**Falco Log Entry**:
```
08:19:50.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_NULL_001-1772266790302-8mnprr pattern_id=PATH_NULL_001 uri=/?q=../etc/passwd%2500.jpg client=127.0.0.1
```","1","test_e2e_with_logs[281_PATH_NULL_001]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `LDAP_ATTR_003` |
| **Name** | LDAP Attribute Injection via memberOf |
| **Category** | LDAP |
| **Subcategory** | attribute_injection |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `)(memberOf=cn=Users`
- **Encoded**: `)(memberOf=cn=Users`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~78000ms
- **Timestamp**: 08:20:00.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX LDAP Injection] Attribute injection attempt` |
| **Matched Rule** | `[NGINX LDAP Injection] Attribute injection attempt test_id=LDAP_ATTR_003-1772266800287-f67yqh pattern_id=LDAP_ATTR_003 uri=/?q=)(memberOf=cn=Users client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX LDAP Injection] Attribute injection attempt test_id=LDAP_ATTR_003-1772266800287-f67yqh pattern_id=LDAP_ATTR_003 uri=/?q=)(memberOf=cn=Users client=127.0.0.1

**Falco Log Entry**:
```
08:20:00.000000000: Warning [NGINX LDAP Injection] Attribute injection attempt test_id=LDAP_ATTR_003-1772266800287-f67yqh pattern_id=LDAP_ATTR_003 uri=/?q=)(memberOf=cn=Users client=127.0.0.1
```","2","test_e2e_with_logs[415_LDAP_ATTR_003]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `REDIR_URL_004` |
| **Name** | Open redirect via return_to param |
| **Category** | OPEN_REDIRECT |
| **Subcategory** | url_param |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `return_to=https://evil.com`
- **Encoded**: `return_to%3Dhttps%3A%2F%2Fevil.com`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~13000ms
- **Timestamp**: 08:21:05.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Redirect] Open redirect attempt detected` |
| **Matched Rule** | `[NGINX Redirect] Open redirect attempt detected test_id=REDIR_URL_004-1772266865776-l4a0m6 pattern_id=REDIR_URL_004 uri=/?q=return_to%3Dhttps%3A%2F%2Fevil.com client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Redirect] Open redirect attempt detected test_id=REDIR_URL_004-1772266865776-l4a0m6 pattern_id=REDIR_URL_004 uri=/?q=return_to%3Dhttps%3A%2F%2Fevil.com client=127.0.0.1

**Falco Log Entry**:
```
08:21:05.000000000: Warning [NGINX Redirect] Open redirect attempt detected test_id=REDIR_URL_004-1772266865776-l4a0m6 pattern_id=REDIR_URL_004 uri=/?q=return_to%3Dhttps%3A%2F%2Fevil.com client=127.0.0.1
```","2","test_e2e_with_logs[761_REDIR_URL_004]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_ADV_052` |
| **Name** | Dot Dot Slash Variant |
| **Category** | PATH |
| **Subcategory** | filter_bypass |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `..././..././etc/passwd`
- **Encoded**: `..%2E%2F.%2E%2F..%2E%2F.%2E%2Fetc%2Fpasswd`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~74000ms
- **Timestamp**: 08:20:04.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Traversal] Basic path traversal attack detected` |
| **Matched Rule** | `[NGINX Traversal] Basic path traversal attack detected test_id=PATH_ADV_052-1772266804834-g5gy6c pattern_id=PATH_ADV_052 uri=/?q=..%2E%2F.%2E%2F..%2E%2F.%2E%2Fetc%2Fpasswd client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_ADV_052-1772266804834-g5gy6c pattern_id=PATH_ADV_052 uri=/?q=..%2E%2F.%2E%2F..%2E%2F.%2E%2Fetc%2Fpasswd client=127.0.0.1

**Falco Log Entry**:
```
08:20:04.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_ADV_052-1772266804834-g5gy6c pattern_id=PATH_ADV_052 uri=/?q=..%2E%2F.%2E%2F..%2E%2F.%2E%2Fetc%2Fpasswd client=127.0.0.1
```","2","test_e2e_with_logs[245_PATH_ADV_052]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_REFL_010` |
| **Name** | Video source onerror XSS |
| **Category** | XSS |
| **Subcategory** | reflected_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `<video><source onerror=alert('XSS')>`
- **Encoded**: `%3Cvideo%3E%3Csource%20onerror%3Dalert%28%27XSS%27%29%3E`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~100000ms
- **Timestamp**: 08:19:38.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX XSS] DOM-based XSS Attack` |
| **Matched Rule** | `[NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_010-1772266778784-r0p4lw pattern_id=XSS_REFL_010 uri=/?q=%3Cvideo%3E%3Csource%20onerror%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_010-1772266778784-r0p4lw pattern_id=XSS_REFL_010 uri=/?q=%3Cvideo%3E%3Csource%20onerror%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET

**Falco Log Entry**:
```
08:19:38.000000000: Critical [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_010-1772266778784-r0p4lw pattern_id=XSS_REFL_010 uri=/?q=%3Cvideo%3E%3Csource%20onerror%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET
```","3","test_e2e_with_logs[215_XSS_REFL_010]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XPATH_ENUM_002` |
| **Name** | XPath standalone string-length function probe |
| **Category** | XPATH |
| **Subcategory** | enumeration |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `string-length(//password)>0`
- **Encoded**: `string-length%28%2F%2Fpassword%29%3E0`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~63000ms
- **Timestamp**: 08:20:15.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX XPath Injection] XPath injection attempt` |
| **Matched Rule** | `[NGINX XPath Injection] XPath injection attempt test_id=XPATH_ENUM_002-1772266815285-68j29g pattern_id=XPATH_ENUM_002 uri=/?q=string-length%28%2F%2Fpassword%29%3E0 client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX XPath Injection] XPath injection attempt test_id=XPATH_ENUM_002-1772266815285-68j29g pattern_id=XPATH_ENUM_002 uri=/?q=string-length%28%2F%2Fpassword%29%3E0 client=127.0.0.1

**Falco Log Entry**:
```
08:20:15.000000000: Warning [NGINX XPath Injection] XPath injection attempt test_id=XPATH_ENUM_002-1772266815285-68j29g pattern_id=XPATH_ENUM_002 uri=/?q=string-length%28%2F%2Fpassword%29%3E0 client=127.0.0.1
```","2","test_e2e_with_logs[570_XPATH_ENUM_002]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_BASIC_005` |
| **Name** | Deep parent directory traversal |
| **Category** | PATH |
| **Subcategory** | basic_traversal |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `../../../../../`
- **Encoded**: `../../../../../`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~97000ms
- **Timestamp**: 08:19:41.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Traversal] Basic path traversal attack detected` |
| **Matched Rule** | `[NGINX Traversal] Basic path traversal attack detected test_id=PATH_BASIC_005-1772266781278-ldbg3f pattern_id=PATH_BASIC_005 uri=/?q=../../../../../ client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_BASIC_005-1772266781278-ldbg3f pattern_id=PATH_BASIC_005 uri=/?q=../../../../../ client=127.0.0.1

**Falco Log Entry**:
```
08:19:41.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_BASIC_005-1772266781278-ldbg3f pattern_id=PATH_BASIC_005 uri=/?q=../../../../../ client=127.0.0.1
```","1","test_e2e_with_logs[256_PATH_BASIC_005]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_ADV_005` |
| **Name** | Null byte injection traversal |
| **Category** | PATH |
| **Subcategory** | advanced_techniques |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `..%00/`
- **Encoded**: `..%2500%2F`
- **Expected Detection**: Yes

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~80000ms
- **Timestamp**: 08:19:58.000 UTC

## Rule Mapping

| Item | Value |
|------|-------|
| **Expected Rule** | `[NGINX Traversal] Advanced path traversal attempt detected` |
| **Matched Rule** | `[NGINX Traversal] Advanced path traversal attempt detected test_id=PATH_ADV_005-1772266798321-5tbr1m pattern_id=PATH_ADV_005 uri=/?q=..%2500%2F client=127.0.0.1` |
| **Rule Match** | ✅ Match |

## Detection Evidence

**Rule Name**: [NGINX Traversal] Advanced path traversal attempt detected test_id=PATH_ADV_005-1772266798321-5tbr1m pattern_id=PATH_ADV_005 uri=/?q=..%2500%2F client=127.0.0.1

**Falco Log Entry**:
```
08:19:58.000000000: Warning [NGINX Traversal] Advanced path traversal attempt detected test_id=PATH_ADV_005-1772266798321-5tbr1m pattern_id=PATH_ADV_005 uri=/?q=..%2500%2F client=127.0.0.1
```","2","test_e2e_with_logs[242_PATH_ADV_005]","allure","2026-02-28","passed","2026-02-28","","test_e2e_wrapper","",""
