"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_DOT_010` |
| **Name** | MySQL config access via traversal |
| **Category** | PATH |
| **Subcategory** | dot_dot_slash |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `../../../etc/mysql/my.cnf`
- **Encoded**: `../../../etc/mysql/my.cnf`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_TRAV_001` |
| **Expected Rule** | Basic Path Traversal Attack |
| **Actual Rule** | [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_010-1765110929543-645cmg pattern_id=PATH_DOT_010 uri=/?q=../../../etc/mysql/my.cnf client=127.0.0.1 |
| **Match Status** | `MISMATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~6000ms
- **Timestamp**: 12:35:29.000 UTC

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_010-1765110929543-645cmg pattern_id=PATH_DOT_010 uri=/?q=../../../etc/mysql/my.cnf client=127.0.0.1

**Falco Log Entry**:
```
12:35:29.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_010-1765110929543-645cmg pattern_id=PATH_DOT_010 uri=/?q=../../../etc/mysql/my.cnf client=127.0.0.1
```","1","test_e2e_with_logs[PATH_DOT_010]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `CMD_BASIC_SEMICOLON_001` |
| **Name** | Semicolon command separator with ls |
| **Category** | CMDINJ |
| **Subcategory** | basic_command_injection |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `; ls -la`
- **Encoded**: `%3B%20ls%20-la`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_CMDI_001` |
| **Expected Rule** | Command Injection via Semicolon |
| **Actual Rule** | [NGINX CMDi] Command injection via semicolon test_id=CMD_BASIC_SEMICOLON_001-1765110927524-13d1dp pattern_id=CMD_BASIC_SEMICOLON_001 uri=/?q=%3B%20ls%20-la client=127.0.0.1 |
| **Match Status** | `MISMATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~8000ms
- **Timestamp**: 12:35:27.000 UTC

## Detection Evidence

**Rule Name**: [NGINX CMDi] Command injection via semicolon test_id=CMD_BASIC_SEMICOLON_001-1765110927524-13d1dp pattern_id=CMD_BASIC_SEMICOLON_001 uri=/?q=%3B%20ls%20-la client=127.0.0.1

**Falco Log Entry**:
```
12:35:27.000000000: Critical [NGINX CMDi] Command injection via semicolon test_id=CMD_BASIC_SEMICOLON_001-1765110927524-13d1dp pattern_id=CMD_BASIC_SEMICOLON_001 uri=/?q=%3B%20ls%20-la client=127.0.0.1
```","1","test_e2e_with_logs[CMD_BASIC_SEMICOLON_001]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_REFL_001` |
| **Name** | Basic script tag XSS |
| **Category** | XSS |
| **Subcategory** | reflected_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `<script>alert('XSS')</script>`
- **Encoded**: `%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_XSS_001` |
| **Expected Rule** | DOM-based XSS Attack |
| **Actual Rule** | [NGINX XSS] XSS Filter Bypass Attempt test_id=XSS_REFL_001-1765110917525-8kkl8n pattern_id=XSS_REFL_001 uri=/?q=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E client=127.0.0.1 method=GET |
| **Match Status** | `MISMATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~18000ms
- **Timestamp**: 12:35:17.000 UTC

## Detection Evidence

**Rule Name**: [NGINX XSS] XSS Filter Bypass Attempt test_id=XSS_REFL_001-1765110917525-8kkl8n pattern_id=XSS_REFL_001 uri=/?q=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E client=127.0.0.1 method=GET

**Falco Log Entry**:
```
12:35:17.000000000: Warning [NGINX XSS] XSS Filter Bypass Attempt test_id=XSS_REFL_001-1765110917525-8kkl8n pattern_id=XSS_REFL_001 uri=/?q=%3Cscript%3Ealert%28%27XSS%27%29%3C/script%3E client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[XSS_REFL_001]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_REFL_006` |
| **Name** | Input onfocus XSS with autofocus |
| **Category** | XSS |
| **Subcategory** | reflected_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `<input onfocus=alert('XSS') autofocus>`
- **Encoded**: `%3Cinput%20onfocus%3Dalert%28%27XSS%27%29%20autofocus%3E`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_XSS_001` |
| **Expected Rule** | DOM-based XSS Attack |
| **Actual Rule** | [NGINX XSS] Polyglot XSS Attack test_id=XSS_REFL_006-1765110920032-0el9gk pattern_id=XSS_REFL_006 uri=/?q=%3Cinput%20onfocus%3Dalert%28%27XSS%27%29%20autofocus%3E client=127.0.0.1 method=GET |
| **Match Status** | `MISMATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~15000ms
- **Timestamp**: 12:35:20.000 UTC

## Detection Evidence

**Rule Name**: [NGINX XSS] Polyglot XSS Attack test_id=XSS_REFL_006-1765110920032-0el9gk pattern_id=XSS_REFL_006 uri=/?q=%3Cinput%20onfocus%3Dalert%28%27XSS%27%29%20autofocus%3E client=127.0.0.1 method=GET

**Falco Log Entry**:
```
12:35:20.000000000: Critical [NGINX XSS] Polyglot XSS Attack test_id=XSS_REFL_006-1765110920032-0el9gk pattern_id=XSS_REFL_006 uri=/?q=%3Cinput%20onfocus%3Dalert%28%27XSS%27%29%20autofocus%3E client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[XSS_REFL_006]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_TIME_003` |
| **Name** | SQL Server WAITFOR DELAY |
| **Category** | SQLI |
| **Subcategory** | time_based_blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `WAITFOR DELAY '0:0:5'`
- **Encoded**: `WAITFOR%20DELAY%20%270%3A0%3A5%27`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_SQLI_001` |
| **Expected Rule** | Time-based Blind SQL Injection |
| **Actual Rule** | [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_003-1765110913527-1x175 pattern_id=SQLI_TIME_003 uri=/?q=WAITFOR%20DELAY%20%270%3A0%3A5%27 client=127.0.0.1 method=GET |
| **Match Status** | `MATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~22000ms
- **Timestamp**: 12:35:13.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_003-1765110913527-1x175 pattern_id=SQLI_TIME_003 uri=/?q=WAITFOR%20DELAY%20%270%3A0%3A5%27 client=127.0.0.1 method=GET

**Falco Log Entry**:
```
12:35:13.000000000: Critical [NGINX SQLi] Time-based Blind SQL Injection test_id=SQLI_TIME_003-1765110913527-1x175 pattern_id=SQLI_TIME_003 uri=/?q=WAITFOR%20DELAY%20%270%3A0%3A5%27 client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[SQLI_TIME_003]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_REFL_003` |
| **Name** | SVG onload XSS |
| **Category** | XSS |
| **Subcategory** | reflected_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `<svg onload=alert('XSS')>`
- **Encoded**: `%3Csvg%20onload%3Dalert%28%27XSS%27%29%3E`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_XSS_001` |
| **Expected Rule** | DOM-based XSS Attack |
| **Actual Rule** | [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_003-1765110918528-s1y8l pattern_id=XSS_REFL_003 uri=/?q=%3Csvg%20onload%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET |
| **Match Status** | `MATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~17000ms
- **Timestamp**: 12:35:18.000 UTC

## Detection Evidence

**Rule Name**: [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_003-1765110918528-s1y8l pattern_id=XSS_REFL_003 uri=/?q=%3Csvg%20onload%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET

**Falco Log Entry**:
```
12:35:18.000000000: Critical [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_003-1765110918528-s1y8l pattern_id=XSS_REFL_003 uri=/?q=%3Csvg%20onload%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[XSS_REFL_003]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `CMD_BASIC_003` |
| **Name** | OR operator with id command |
| **Category** | CMDINJ |
| **Subcategory** | basic_command_injection |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `|| id`
- **Encoded**: `%7C%7C%20id`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_CMDI_002` |
| **Expected Rule** | Command Injection via Pipe |
| **Actual Rule** | [NGINX CMDi] Command injection via pipe test_id=CMD_BASIC_003-1765110928526-obuq4 pattern_id=CMD_BASIC_003 uri=/?q=%7C%7C%20id client=127.0.0.1 |
| **Match Status** | `MISMATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~7000ms
- **Timestamp**: 12:35:28.000 UTC

## Detection Evidence

**Rule Name**: [NGINX CMDi] Command injection via pipe test_id=CMD_BASIC_003-1765110928526-obuq4 pattern_id=CMD_BASIC_003 uri=/?q=%7C%7C%20id client=127.0.0.1

**Falco Log Entry**:
```
12:35:28.000000000: Critical [NGINX CMDi] Command injection via pipe test_id=CMD_BASIC_003-1765110928526-obuq4 pattern_id=CMD_BASIC_003 uri=/?q=%7C%7C%20id client=127.0.0.1
```","1","test_e2e_with_logs[CMD_BASIC_003]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `SQLI_BOOL_004` |
| **Name** | Alternative boolean condition |
| **Category** | SQLI |
| **Subcategory** | boolean_based_blind |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `' OR 'a'='a`
- **Encoded**: `%27%20OR%20%27a%27%3D%27a`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_SQLI_002` |
| **Expected Rule** | Boolean-based Blind SQL Injection |
| **Actual Rule** | [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_004-1765110921545-6698jg pattern_id=SQLI_BOOL_004 uri=/?q=%27%20OR%20%27a%27%3D%27a client=127.0.0.1 method=GET |
| **Match Status** | `MATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~14000ms
- **Timestamp**: 12:35:21.000 UTC

## Detection Evidence

**Rule Name**: [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_004-1765110921545-6698jg pattern_id=SQLI_BOOL_004 uri=/?q=%27%20OR%20%27a%27%3D%27a client=127.0.0.1 method=GET

**Falco Log Entry**:
```
12:35:21.000000000: Critical [NGINX SQLi] Boolean-based Blind SQL Injection test_id=SQLI_BOOL_004-1765110921545-6698jg pattern_id=SQLI_BOOL_004 uri=/?q=%27%20OR%20%27a%27%3D%27a client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[SQLI_BOOL_004]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `PATH_DOT_002` |
| **Name** | Shadow file access via path traversal |
| **Category** | PATH |
| **Subcategory** | dot_dot_slash |
| **Severity** | `CRITICAL` |

## Attack Details

- **Payload**: `../../etc/shadow`
- **Encoded**: `../../etc/shadow`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_TRAV_001` |
| **Expected Rule** | Basic Path Traversal Attack |
| **Actual Rule** | [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_002-1765110925534-ddlr3p pattern_id=PATH_DOT_002 uri=/?q=../../etc/shadow client=127.0.0.1 |
| **Match Status** | `MISMATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~10000ms
- **Timestamp**: 12:35:25.000 UTC

## Detection Evidence

**Rule Name**: [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_002-1765110925534-ddlr3p pattern_id=PATH_DOT_002 uri=/?q=../../etc/shadow client=127.0.0.1

**Falco Log Entry**:
```
12:35:25.000000000: Critical [NGINX Traversal] Basic path traversal attack detected test_id=PATH_DOT_002-1765110925534-ddlr3p pattern_id=PATH_DOT_002 uri=/?q=../../etc/shadow client=127.0.0.1
```","1","test_e2e_with_logs[PATH_DOT_002]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
"## Attack Pattern Information

| Item | Value |
|------|-------|
| **Pattern ID** | `XSS_REFL_002` |
| **Name** | Image onerror XSS |
| **Category** | XSS |
| **Subcategory** | reflected_xss |
| **Severity** | `HIGH` |

## Attack Details

- **Payload**: `<img src=x onerror=alert('XSS')>`
- **Encoded**: `%3Cimg%20src%3Dx%20onerror%3Dalert%28%27XSS%27%29%3E`
- **Expected Detection**: Yes

## Rule Mapping

| Item | Value |
|------|-------|
| **Rule ID** | `ADV_XSS_001` |
| **Expected Rule** | DOM-based XSS Attack |
| **Actual Rule** | [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_002-1765110918027-ve87k pattern_id=XSS_REFL_002 uri=/?q=%3Cimg%20src%3Dx%20onerror%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET |
| **Match Status** | `MATCH` |

## Test Execution Results

- **Status**: `PASSED`
- **Detection Count**: 1 / 1
- **Latency**: ~17000ms
- **Timestamp**: 12:35:18.000 UTC

## Detection Evidence

**Rule Name**: [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_002-1765110918027-ve87k pattern_id=XSS_REFL_002 uri=/?q=%3Cimg%20src%3Dx%20onerror%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET

**Falco Log Entry**:
```
12:35:18.000000000: Critical [NGINX XSS] DOM-based XSS Attack test_id=XSS_REFL_002-1765110918027-ve87k pattern_id=XSS_REFL_002 uri=/?q=%3Cimg%20src%3Dx%20onerror%3Dalert%28%27XSS%27%29%3E client=127.0.0.1 method=GET
```","1","test_e2e_with_logs[XSS_REFL_002]","allure","Sun Dec 07 12:36:01 UTC 2025","passed","Sun Dec 07 12:36:01 UTC 2025","","test_e2e_wrapper","",""
